service is friendly, and never had a problem walking in and getting a table.	service	SERVICE	positive
service is friendly, and never had a problem walking in and getting a table.	NULL	RESTAURANT	positive
skip dessert.	dessert	FOOD	negative
Best Reuben sandwich ever!	Reuben sandwich	FOOD	positive
A classic!	NULL	FOOD	positive
Don't miss Bloom's on your next trip to Manhatten.	Bloom's	RESTAURANT	positive
It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York.	place	RESTAURANT	positive
Thanks Bloom's for a lovely trip.	Bloom's	RESTAURANT	positive
The food was not fresh, the sauces were bland and very oily.	food	FOOD	negative
The food was not fresh, the sauces were bland and very oily.	sauces	FOOD	negative
It just wasn't Thai.	NULL	FOOD	negative
Was surprisingly disappointed.	NULL	FOOD	negative
Pizza was a little soggy.	Pizza	FOOD	negative
Ravioli was good...but I have to say that I found everything a bit overpriced.	Ravioli	FOOD	positive
Ravioli was good...but I have to say that I found everything a bit overpriced.	NULL	FOOD	negative
Not enough wines by the glass either.	wines by the glass	DRINKS	negative
Service, however, was excellent...and I liked the setting/atmosphere a lot. 	Service	SERVICE	positive
Service, however, was excellent...and I liked the setting/atmosphere a lot. 	setting/atmosphere	AMBIENCE	positive
Food was just average...if they lowered the prices just a bit, it would be a bigger draw.	Food	FOOD	neutral
Food was just average...if they lowered the prices just a bit, it would be a bigger draw.	NULL	RESTAURANT	negative
This place is a great bargain.	place	RESTAURANT	positive
Authentic Pakistani food.	Pakistani food	FOOD	positive
People are always friendly.	People	SERVICE	positive
Just straight up cheap, good food.	food	FOOD	positive
Just straight up cheap, good food.	food	FOOD	positive
Faan is sooo good.	Faan	RESTAURANT	positive
The best pad thai i've ever had.	pad thai	FOOD	positive
The design and atmosphere is just as good.	design	AMBIENCE	positive
The design and atmosphere is just as good.	atmosphere	AMBIENCE	positive
bottles of wine are cheap and good.	bottles of wine	DRINKS	positive
bottles of wine are cheap and good.	bottles of wine	DRINKS	positive
What more could you want?	NULL	RESTAURANT	positive
The food was actually aweful.	food	FOOD	negative
I'm not picky - but it was actually gross.	NULL	FOOD	negative
The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.	mussles	FOOD	negative
The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.	seabass	FOOD	negative
The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.	goat cheese salad	FOOD	negative
The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.	penne w/ chicken	FOOD	negative
The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting.	NULL	FOOD	negative
Nice atmosphere, the service was very pleasant and the desert was good.	atmosphere	AMBIENCE	positive
Nice atmosphere, the service was very pleasant and the desert was good.	service	SERVICE	positive
Nice atmosphere, the service was very pleasant and the desert was good.	desert	FOOD	positive
Wouldn't recomend it for dinner!	NULL	RESTAURANT	negative
This is the perfect date spot for Williamsburg couples.	NULL	RESTAURANT	positive
The jukebox plays everything from Italian Opera to The Strokes.	jukebox	AMBIENCE	positive
The food is amazing, rich pastas and fresh doughy pizza.	food	FOOD	positive
The food is amazing, rich pastas and fresh doughy pizza.	pastas	FOOD	positive
The food is amazing, rich pastas and fresh doughy pizza.	pizza	FOOD	positive
Best of all is the warm vibe, the owner is super friendly and service is fast.	vibe	AMBIENCE	positive
Best of all is the warm vibe, the owner is super friendly and service is fast.	owner	SERVICE	positive
Best of all is the warm vibe, the owner is super friendly and service is fast.	service	SERVICE	positive
If only they delivered, they'd make a mint!	NULL	RESTAURANT	neutral
go here for the drinks!	drinks	DRINKS	positive
the drinks are amazing and half off till 8pm.	drinks	DRINKS	positive
the drinks are amazing and half off till 8pm.	drinks	DRINKS	positive
Ask for Usha, the nicest bartender in manhattan.	Usha	SERVICE	positive
My fav was the sassy lassi...	sassy lassi	DRINKS	positive
This is an amazing place to try some roti rolls.	roti rolls	FOOD	positive
I really recommend the very simple Unda (Egg) rolls.	Unda (Egg) rolls	FOOD	positive
Delicate spices, onions, eggs and a kick-ass roti.	spices	FOOD	positive
Delicate spices, onions, eggs and a kick-ass roti.	onions	FOOD	positive
Delicate spices, onions, eggs and a kick-ass roti.	eggs	FOOD	positive
Delicate spices, onions, eggs and a kick-ass roti.	roti	FOOD	positive
Amazing!	NULL	FOOD	positive
Toons has recently been redone, so it's now a very attractive space.	Toons	AMBIENCE	positive
The food's as good as ever.	food	FOOD	positive
In an area sadly lacking in decent Thai food, this is one of the best spots.	Thai food	FOOD	positive
Went here last night - nice decor, good service, but the food was surprisingly excellent.	decor	AMBIENCE	positive
Went here last night - nice decor, good service, but the food was surprisingly excellent.	service	SERVICE	positive
Went here last night - nice decor, good service, but the food was surprisingly excellent.	food	FOOD	positive
The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people.	portions	FOOD	neutral
Can't wait to go back.	NULL	RESTAURANT	positive
Best drumsticks over rice and sour spicy soup in town!	drumsticks over rice	FOOD	positive
Best drumsticks over rice and sour spicy soup in town!	sour spicy soup	FOOD	positive
Beef noodle soup is good as well.	Beef noodle soup	FOOD	positive
The service is good and the resturant is clean.	service	SERVICE	positive
The service is good and the resturant is clean.	resturant	AMBIENCE	positive
Best Taiwanese food in NY!	Taiwanese food	FOOD	positive
I have been to Rao's probably 15 times the past 3 years and it keeps getting better.	Rao's	RESTAURANT	positive
For those that go once and don't enjoy it, all I can say is that they just don't get it.	NULL	RESTAURANT	positive
Rao's has the best service and atmosphere in NYC.	service	SERVICE	positive
Rao's has the best service and atmosphere in NYC.	atmosphere	AMBIENCE	positive
Good luck getting a table.	NULL	RESTAURANT	negative
My roommate and I LOVE this place.	place	RESTAURANT	positive
We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.	outdoor seating	AMBIENCE	positive
Indoor was very cozy and cute.	Indoor	AMBIENCE	positive
The portion sizes here are huge, and the sushi is good.	portion sizes	FOOD	positive
The portion sizes here are huge, and the sushi is good.	sushi	FOOD	positive
Staff is very accomodating.	Staff	SERVICE	positive
Excellent dumplings served amid clean, chic decor.	dumplings	FOOD	positive
Excellent dumplings served amid clean, chic decor.	decor	AMBIENCE	positive
I got the $10 10-piece dim sum combo, every bite of which was great.	$10 10-piece dim sum combo	FOOD	positive
But $1 for each small piece???	NULL	FOOD	negative
Not worth it.	NULL	FOOD	negative
I won't go back unless someone else is footing the bill.	NULL	RESTAURANT	negative
The decor is very simple but comfortable.	decor	AMBIENCE	positive
The food was delicious but do not come here on a empty stomach.	food	FOOD	positive
The food was delicious but do not come here on a empty stomach.	food	FOOD	negative
The portions are small but being that the food was so good makes up for that.	portions	FOOD	negative
The portions are small but being that the food was so good makes up for that.	food	FOOD	positive
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.	crabmeat lasagna	FOOD	positive
You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.	chocolate bread pudding	FOOD	positive
The staff there is very attentive and down to earth.	staff	SERVICE	positive
I loved it and would go again.	NULL	RESTAURANT	positive
Great Indian food and the service is incredible.	Indian food	FOOD	positive
Great Indian food and the service is incredible.	service	SERVICE	positive
The owner truly caters to all your needs.	owner	SERVICE	positive
When family came in he gave them apps to test their palets, and then ordered for them.	NULL	SERVICE	positive
Everyone was more then happy with his choices.	NULL	SERVICE	positive
Great food and the prices are very reasonable.	food	FOOD	positive
Great food and the prices are very reasonable.	NULL	RESTAURANT	positive
The food here does a great service to the name (Cantonese that is...).	food	FOOD	positive
I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.	egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork	FOOD	positive
This dish is my favorite and I always get it when I go there and never get tired of it.	dish	FOOD	positive
Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.	congee	FOOD	positive
Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread.	Ow Ley Soh	FOOD	positive
Simply some good tasting Chinese food at incredible prices...	Chinese food	FOOD	positive
Simply some good tasting Chinese food at incredible prices...	Chinese food	FOOD	positive
Service is not what you are coming here for...	Service	SERVICE	negative
Big Wong is a great place to eat and fill your stomach.	Big Wong	RESTAURANT	positive
whoever the jazz duo was, they were on POINT.	jazz duo	AMBIENCE	positive
good music, great food, speedy service affordable prices.	music	AMBIENCE	positive
good music, great food, speedy service affordable prices.	food	FOOD	positive
good music, great food, speedy service affordable prices.	service	SERVICE	positive
good music, great food, speedy service affordable prices.	NULL	RESTAURANT	positive
even the wine by the glass was good.	wine by the glass	DRINKS	positive
its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.	NULL	LOCATION	negative
its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are.	NULL	RESTAURANT	positive
Consistently good Japanese Tapas.	Japanese Tapas	FOOD	positive
Always good drinks and service is pretty good;	drinks	DRINKS	positive
Always good drinks and service is pretty good;	service	SERVICE	positive
Atmosphere is nice and relaxed too...	Atmosphere	AMBIENCE	positive
A great place to meet up for some food and drinks...  	place	RESTAURANT	positive
Yakitori (bbq meats) is tasty too.	Yakitori (bbq meats)	FOOD	positive
If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.	fish	FOOD	negative
If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.	staff	SERVICE	negative
If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place.	sushi chef	RESTAURANT	negative
Price and quality of fish alone will keep us from making a return visit.	fish	FOOD	negative
Price and quality of fish alone will keep us from making a return visit.	fish	FOOD	negative
Price and quality of fish alone will keep us from making a return visit.	NULL	RESTAURANT	negative
Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.	chef	FOOD	negative
No thanks!!!	NULL	RESTAURANT	negative
This place, which is only a few months old, is perhaps Queens' biggest secret!	place	RESTAURANT	positive
Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!	decor	AMBIENCE	positive
Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!	food	FOOD	positive
Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!	food	FOOD	positive
Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!	staff	SERVICE	positive
Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!	Rice Avenue	AMBIENCE	positive
Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!	Rice Avenue	LOCATION	positive
Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!	Rice Avenue	RESTAURANT	positive
We were seated outside and the waiter spilled red wine and hot tea on myself and my date.	waiter	SERVICE	negative
We were then shooed inside.	NULL	SERVICE	negative
One would think we'd get an apology or complimentary drinks - instead, we got a snobby waiter wouldn't even take our order for 15 minutes and gave us lip when we asked him to do so.	waiter	SERVICE	negative
We left, never to return.	NULL	RESTAURANT	negative
With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	food	FOOD	negative
With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	wait-staff	SERVICE	negative
With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	service	SERVICE	negative
With so many good restaurants on the UWS, I don't need overpriced food, absurdly arrogant wait-staff who don't recognize they work at a glorified diner, clumsy service, and management that doesn't care.	management	SERVICE	negative
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	service	SERVICE	negative
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	food	FOOD	negative
I am relatively new to the area and tried Pick a bgel on 2nd and was disappointed with the service and I thought the food was overated and on the pricey side.	food	FOOD	negative
The food is okay and the prices here are mediocre.	food	FOOD	neutral
The food is okay and the prices here are mediocre.	NULL	RESTAURANT	neutral
Baluchi's has solid food and a nice decor at reasonable prices.	food	FOOD	positive
Baluchi's has solid food and a nice decor at reasonable prices.	decor	AMBIENCE	positive
Baluchi's has solid food and a nice decor at reasonable prices.	Baluchi's	RESTAURANT	positive
The only problem is that the manager is a complete incompetent.	manager	SERVICE	negative
He offers subpar service and has no personality.	service	SERVICE	negative
In fact, it appears he is going to go postal at any moment.	NULL	SERVICE	negative
There is no excuse for such lousy service!	service	SERVICE	negative
I have never before eaten 40 pieces of relatively good nigiri.	nigiri	FOOD	neutral
You can do it here.	NULL	FOOD	positive
$20 for all you can eat sushi cannot be beaten.	all you can eat sushi	FOOD	positive
I went to Areo on a Sunday afternoon with four of my girlfriends, and spent three enjoyable hours there.	Areo	RESTAURANT	positive
Most of the servers are very attentive, friendly and quite attractive.	servers	SERVICE	positive
The vibe is very relaxed and cozy, service was great and the food was excellent!	vibe	AMBIENCE	positive
The vibe is very relaxed and cozy, service was great and the food was excellent!	service	SERVICE	positive
The vibe is very relaxed and cozy, service was great and the food was excellent!	food	FOOD	positive
Me and my girls will definitely go back.	NULL	RESTAURANT	positive
Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.	Food	FOOD	positive
Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.	view of the new york city skiline	LOCATION	positive
I would highly recommand requesting a table by the window.	table by the window	LOCATION	positive
Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.	service	SERVICE	positive
Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.	place	AMBIENCE	positive
The food is great.	food	FOOD	positive
Personal pans are the perfect size for those hungry nights.	Personal pans	FOOD	positive
I heartily recommend.	NULL	RESTAURANT	positive
There is a downside if you're ordering in -- the delivery guys have MAJOR attitude.	delivery guys	SERVICE	negative
Never have I had such dramatic delivery guys (a lot of huffing and panting and muttering under breath b/c I live in a walkup) who always seem disappointed with their tips.	delivery guys	SERVICE	negative
Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.	scene	AMBIENCE	positive
Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.	place	AMBIENCE	positive
Love the scene first off- the place has a character and nice light to it..very fortunate, location wise.	location	LOCATION	positive
The pizza was pretty good and huge.	pizza	FOOD	positive
The pizza was pretty good and huge.	pizza	FOOD	positive
The price very reasonable.	NULL	RESTAURANT	positive
We were 4 and got the family size penne a la vodka which was tremendously gigantic portion...a bucket of food literally.	penne a la vodka	FOOD	positive
I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.	NULL	FOOD	negative
The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol	pasta penne	FOOD	negative
The pasta penne was pretty extra buttery, creamy which means a big task to diggest.. tasty at first but i would say that i was full with a slice of pizza and 7 to count, penne...got a little moody afterwards cause was stuffed...lol	pasta penne	FOOD	negative
La Rosa waltzes in, and I think they are doing it the best.	La Rosa	FOOD	positive
Interesting selection, good wines, service fine, fun decor.	wines	DRINKS	positive
Interesting selection, good wines, service fine, fun decor.	service	SERVICE	positive
Interesting selection, good wines, service fine, fun decor.	decor	AMBIENCE	positive
Interesting selection, good wines, service fine, fun decor.	selection	FOOD	positive
I love it.	NULL	RESTAURANT	positive
I plan on stopping by next week as well.	NULL	RESTAURANT	positive
I found it on a cold night, the perfect spot to warm up.	spot	RESTAURANT	positive
I recieved prompt service with a smile.	service	SERVICE	positive
To me it exemplifies Soho, cute, artsy, interesting.	NULL	AMBIENCE	positive
Definately check it out!!!	NULL	RESTAURANT	positive
This place blew me away...by far my new favorite restaurant on the uppereast side.	place	RESTAURANT	positive
The wine list is extensive and impressive.	wine list	DRINKS	positive
LOVE the atmosphere - felt like I was in Paris.	atmosphere	AMBIENCE	positive
The mussels were fantastic and so was the dessert...definitely going to be back very soon.	mussels	FOOD	positive
The mussels were fantastic and so was the dessert...definitely going to be back very soon.	dessert	FOOD	positive
The mussels were fantastic and so was the dessert...definitely going to be back very soon.	NULL	RESTAURANT	positive
I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.	service	SERVICE	positive
I have been coming here for years and have nothing but good things to say about the service and the great staff at La Lanterna.	staff	SERVICE	positive
Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.	host	SERVICE	positive
Over the years the host, Vittorio, and his crew, have always treated me as family--although with all the business this not-so-little gem does, it amazing he's even able to remember a consistent but not-so-frequent visitor.	crew	SERVICE	positive
I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!	Dining Garden	AMBIENCE	positive
I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!	Jazz Bar	AMBIENCE	positive
I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!	Thin Crust Pizzas	FOOD	positive
I've also been amazed at all the new additions in the past few years: A new Jazz Bar, the most fantastic Dining Garden, the Best Thin Crust Pizzas, and now a Lasagna Menu which is to die for (these are not your average lasagnas)!	Lasagna Menu	FOOD	positive
I lOVE THIS PLACE!	PLACE	RESTAURANT	positive
Keep up the good work guys!	NULL	RESTAURANT	positive
I have to say I have never had a disapointing meal here.	meal	FOOD	positive
We could have made a meal of the yummy dumplings from the dumpling menu.	dumplings	FOOD	positive
Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.	BBQ Salmon	FOOD	positive
Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.	Sea Bass	FOOD	positive
Luckily we saved room for the BBQ Salmon, Sea Bass and Crispy Duck.	Crispy Duck	FOOD	positive
